Database,Table,Column,Type,Nullable,Key,Default,Extra
rol_emapar_requer26,columnas,VALREG,"decimal(16,2)",YES,,,
rol_emapar_requer26,columnas,ROLHASTA,"decimal(4,0)",YES,,,
rol_emapar_requer26,columnas,ROLDESDE,"decimal(4,0)",YES,,,
rol_emapar_requer26,columnas,ESCOGE,tinyint(1),YES,,,
rol_emapar_requer26,columnas,R_COL,smallint(6),YES,,,
rol_emapar_requer26,columnas,observa,varchar(200),YES,,,
rol_emapar_requer26,columnas,D13,int(11),YES,,,
rol_emapar_requer26,columnas,cuecxp,varchar(35),YES,,,
rol_emapar_requer26,columnrol,IDTABLA,int(16),YES,MUL,,
rol_emapar_requer26,columnrol,IDGRUPO,int(16),YES,MUL,,
rol_emapar_requer26,columnrol,IDROL,"decimal(18,0)",NO,,0,
rol_emapar_requer26,columnrol,TITCOL,varchar(12),NO,,,
rol_emapar_requer26,columnrol,D13,int(11),YES,,,
rol_emapar_requer26,columnrol,NUMCOL,"decimal(4,0)",NO,,0,
rol_emapar_requer26,columnrol,CODCOL,varchar(4),NO,,,
rol_emapar_requer26,columnrol,DESCOL,varchar(35),NO,,,
rol_emapar_requer26,columnrol,INGDES,int(11),NO,,0,
rol_emapar_requer26,columnrol,TIPCOL,int(11),NO,,0,
rol_emapar_requer26,columnrol,FORMUL,varchar(254),YES,,,
rol_emapar_requer26,columnrol,IMPURENT,int(11),YES,,,
rol_emapar_requer26,columnrol,VALREG,"decimal(16,2)",YES,,,
rol_emapar_requer26,columnrol,PARTID,varchar(35),YES,,,
rol_emapar_requer26,columnrol,CUENTA,varchar(25),YES,,,
rol_emapar_requer26,columnrol,VALOR,"decimal(16,2)",YES,,,
rol_emapar_requer26,columnrol,ACTIVA,tinyint(1),YES,,,
rol_emapar_requer26,columnrol,idcolumrol,"double(18,0)",NO,PRI,,auto_increment
rol_emapar_requer26,cuentas,IDCUENTA,int(16),NO,PRI,,auto_increment
rol_emapar_requer26,cuentas,CODCUE,varchar(35),YES,,,
rol_emapar_requer26,cuentas,NOMCUE,varchar(50),YES,,,
rol_emapar_requer26,cuentas,DEBCRE,int(11),YES,,,
rol_emapar_requer26,cuentas,DEBE,"decimal(16,2)",YES,,,
rol_emapar_requer26,cuentas,HABER,"decimal(16,2)",YES,,,
rol_emapar_requer26,cuentas,TIPOC,int(11),YES,,,
rol_emapar_requer26,cuentas,b1,"double(18,2)",YES,,0.00,
rol_emapar_requer26,cuentas,b2,"double(18,2)",YES,,0.00,
rol_emapar_requer26,cuentas,codciu,varchar(10),YES,,,
rol_emapar_requer26,cuentas,MOVCUE,int(11),YES,,,
rol_emapar_requer26,definir,EMPRESA,varchar(50),YES,,,
rol_emapar_requer26,definir,licencia,varchar(11),YES,,,
rol_emapar_requer26,definir,UBIREPO,varchar(100),YES,,,
rol_emapar_requer26,definir,IMPURENTA,varchar(4),YES,,,
rol_emapar_requer26,definir,APOIESS,varchar(4),YES,,,
rol_emapar_requer26,definir,APOPATRONAL,"decimal(18,2)",YES,,,
rol_emapar_requer26,definir,APOPERSONAL,"decimal(18,2)",YES,,,
rol_emapar_requer26,definir,APOPATDEBE,varchar(25),YES,,,
rol_emapar_requer26,definir,APOPATHABER,varchar(25),YES,,,
rol_emapar_requer26,definir,CUEXPAG,varchar(25),YES,,,
rol_emapar_requer26,definir,ciurol,varchar(10),YES,,,
rol_emapar_requer26,definir,columanti,varchar(4),YES,,,
rol_emapar_requer26,definir,fechaproc,datetime,YES,,0000-00-00 00:00:00,
rol_emapar_requer26,definir,CIUPROVISION,varchar(10),YES,,,
rol_emapar_requer26,definir,COMPRO,"decimal(18,0)",YES,,,
rol_emapar_requer26,definir,INTEST,"decimal(18,0)",YES,,,
rol_emapar_requer26,definir,IDDEFINIR,int(12),NO,PRI,,auto_increment
rol_emapar_requer26,definir,INTTAB06,"decimal(14,0)",YES,,,
rol_emapar_requer26,definir,INTTAB01,"decimal(14,0)",YES,,,
rol_emapar_requer26,definir,INTTAB07,"decimal(16,0)",YES,,,
rol_emapar_requer26,definir,CODTIPOSEGURO,char(3),YES,,,
rol_emapar_requer26,definir,CODAGENCIA,char(1),YES,,,
rol_emapar_requer26,definir,CODLUGAR,char(1),YES,,,
rol_emapar_requer26,definir,INTPLANILLA,"decimal(16,0)",YES,,,
rol_emapar_requer26,definir,INTCOL,"decimal(16,0)",YES,,,
rol_emapar_requer26,definir,CODPARR,varchar(4),YES,,,
rol_emapar_requer26,definir,CI_PAGADOR,varchar(10),YES,,,
rol_emapar_requer26,definir,TELEFONO,varchar(10),YES,,,
rol_emapar_requer26,definir,NOMBRE,varchar(50),YES,,,
rol_emapar_requer26,definir,NROPAT,varchar(11),YES,,,
rol_emapar_requer26,definir,COD_PROVIN,char(3),YES,,,
rol_emapar_requer26,definir,COD_CANTON,varchar(4),YES,,,
rol_emapar_requer26,definir,PROVINCIA,varchar(15),YES,,,
rol_emapar_requer26,definir,CANTON,varchar(15),YES,,,
rol_emapar_requer26,definir,PARROQUIA,varchar(15),YES,,,
rol_emapar_requer26,definir,CALLE,varchar(30),YES,,,
rol_emapar_requer26,definir,CI_REPLEGAL,varchar(10),YES,,,
rol_emapar_requer26,definir,CODCIU,varchar(6),YES,,,
rol_emapar_requer26,definir,MULTAS,"decimal(14,2)",YES,,,
rol_emapar_requer26,definir,MORA,"decimal(14,2)",YES,,,
rol_emapar_requer26,definir,OBLIPATRO,"decimal(14,2)",YES,,,
rol_emapar_requer26,definir,FECPAGO,datetime,YES,,,
rol_emapar_requer26,definir,FECRETRO,datetime,YES,,,
rol_emapar_requer26,definir,FECTRANSF,datetime,YES,,,
rol_emapar_requer26,definir,CI_REPLEGA,varchar(10),YES,,,
rol_emapar_requer26,definir,REPLEGAL,varchar(28),YES,,,
rol_emapar_requer26,definir,COLDES,varchar(4),YES,,,
rol_emapar_requer26,definir,COLDIAS,varchar(4),YES,,,
rol_emapar_requer26,definir,COLAPORTE,varchar(4),YES,,,
rol_emapar_requer26,definir,FECHA,datetime,YES,,,
rol_emapar_requer26,definir,CUEBANCO,varchar(25),YES,,,
rol_emapar_requer26,definir,CUECXP,varchar(25),YES,,,
rol_emapar_requer26,definir,CUEAPOPAT,varchar(25),YES,,,
rol_emapar_requer26,definir,REGIS,int(11),YES,,,
rol_emapar_requer26,definir,UBICAC,varchar(200),YES,,,
rol_emapar_requer26,definir,SISTEM,int(11),YES,,,
rol_emapar_requer26,definir,APORPERSO,"decimal(6,2)",YES,,,
rol_emapar_requer26,definir,DESCRIP,varchar(60),YES,,,
rol_emapar_requer26,definir,FAX,varchar(10),YES,,,
rol_emapar_requer26,definir,TLF_PAGADO,varchar(10),YES,,,
rol_emapar_requer26,definir,CIUDAD,varchar(20),YES,,,
rol_emapar_requer26,definir,RUC,varchar(13),YES,,,
rol_emapar_requer26,definir,NUMERO,varchar(6),YES,,,
rol_emapar_requer26,definir,PAGADOR,varchar(30),YES,,,
rol_emapar_requer26,definir,SECTOR,char(2),YES,,,
rol_emapar_requer26,definir,APARTADO,varchar(6),YES,,,
rol_emapar_requer26,definir,GRUPO,varchar(25),YES,,,
rol_emapar_requer26,definir,ODBCCONTA,varchar(20),YES,,,
rol_emapar_requer26,definir,ubisiweb,varchar(50),YES,,,
rol_emapar_requer26,definir,ubispi,varchar(50),NO,,,
rol_emapar_requer26,definir,nrocta,varchar(8),NO,,,
rol_emapar_requer26,definir,nominsti,varchar(30),NO,,,
rol_emapar_requer26,definir,ubifotos,varchar(80),YES,,,
rol_emapar_requer26,definir,ciuiess,varchar(8),YES,,,
rol_emapar_requer26,definir,detalle,varchar(80),YES,,,
rol_emapar_requer26,definir,archspi,varchar(100),YES,,,
rol_emapar_requer26,definir,c1,varchar(40),YES,,,
rol_emapar_requer26,definir,codejecucion,varchar(45),YES,,,
rol_emapar_requer26,definir,anchoini,"double(18,0)",NO,,800,
rol_emapar_requer26,definir,anchocol,"double(18,0)",NO,,800,
rol_emapar_requer26,definir,ubipdfs,varchar(80),YES,,,
rol_emapar_requer26,definir,asunto,varchar(100),YES,,,
rol_emapar_requer26,definir,textomail,varchar(250),YES,,,
rol_emapar_requer26,departamentos,CODDEP,varchar(6),NO,,,
rol_emapar_requer26,departamentos,NOMDEP,varchar(50),NO,,,
rol_emapar_requer26,departamentos,IDDEPARTA,int(18),NO,PRI,,auto_increment
rol_emapar_requer26,departamentos,intest,"double(18,0)",YES,,,
rol_emapar_requer26,departamentos,of,varchar(20),YES,,,
rol_emapar_requer26,descuacum,nombre,varchar(50),NO,,,
rol_emapar_requer26,descuacum,valor,"double(18,2)",NO,,0.00,
rol_emapar_requer26,descuacum,idescu,"double(18,0)",NO,PRI,,auto_increment
rol_emapar_requer26,descuacum,idcolum,"double(18,0)",NO,,,
rol_emapar_requer26,eliminados,fecha,datetime,NO,,0000-00-00 00:00:00,
rol_emapar_requer26,eliminados,hora,varchar(10),NO,,,
rol_emapar_requer26,eliminados,idusu,varchar(15),NO,,,
rol_emapar_requer26,eliminados,DESCRIPCION,varchar(150),YES,,,
rol_emapar_requer26,eliminados,IDELIM,"double(18,0)",NO,PRI,,auto_increment
rol_emapar_requer26,estrfunc,CODIGO,varchar(20),NO,,,
rol_emapar_requer26,estrfunc,NOMBRE,varchar(50),NO,,,
rol_emapar_requer26,estrfunc,INTEST,double,NO,PRI,0,
rol_emapar_requer26,estrfunc,funcion,varchar(3),NO,,0,
rol_emapar_requer26,estrfunc,movimiento,smallint(6),NO,,0,
rol_emapar_requer26,estrfunc,b1,"double(18,2)",NO,,0.00,
rol_emapar_requer26,estrfunc,b2,"double(18,2)",NO,,0.00,
rol_emapar_requer26,estrfunc,b3,"double(18,2)",NO,,0.00,
rol_emapar_requer26,estrfunc,b4,"double(18,2)",NO,,0.00,
rol_emapar_requer26,estrfunc,c1,varchar(100),YES,,,
rol_emapar_requer26,estrfunc,i1,smallint(6) unsigned,NO,,0,
rol_emapar_requer26,estrfunc,swprovi,tinyint(4) unsigned,YES,,,
rol_emapar_requer26,estructura,nivel,smallint(6),NO,,,
rol_emapar_requer26,estructura,nombre,varchar(50),NO,,,
rol_emapar_requer26,estructura,longitud,smallint(6),NO,,,
rol_emapar_requer26,excepciones,fecha,datetime,NO,,0000-00-00 00:00:00,
rol_emapar_requer26,excepciones,idusu,varchar(15),NO,,,
rol_emapar_requer26,excepciones,sqldbcode,double,NO,,0,
rol_emapar_requer26,excepciones,sqlerrtext,varchar(200),YES,,,
rol_emapar_requer26,excepciones,sqlsyntax,varchar(254),YES,,,
rol_emapar_requer26,excepciones,IDEXCEP,double,NO,PRI,,auto_increment
rol_emapar_requer26,grupodes,IDGRUPO,int(16),NO,PRI,,auto_increment
rol_emapar_requer26,grupodes,NOMGRU,varchar(30),YES,,,
rol_emapar_requer26,grupodes,NUMGRU,int(11),YES,,,
rol_emapar_requer26,grupodes,TOTGRUP,"decimal(16,2)",YES,,,
rol_emapar_requer26,ifinan,codifinan,varchar(8),NO,,,
rol_emapar_requer26,ifinan,nomifinan,varchar(40),NO,,,
rol_emapar_requer26,ifinan,idifinan,double,NO,PRI,0,
rol_emapar_requer26,ifinan,foto,varchar(30),YES,,,
rol_emapar_requer26,impurent,INTRENT,int(20),NO,PRI,,auto_increment
rol_emapar_requer26,impurent,CODEMP,varchar(6),YES,,,
rol_emapar_requer26,impurent,NOMEMP,varchar(40),YES,,,
rol_emapar_requer26,impurent,INGRESOS,"decimal(16,2)",YES,,,
rol_emapar_requer26,impurent,IR,"decimal(16,2)",YES,,,
rol_emapar_requer26,nomina,CODEMP,varchar(6),NO,,,
rol_emapar_requer26,nomina,NOMEMP,varchar(40),NO,,,
rol_emapar_requer26,nomina,COREMP,varchar(20),YES,,,
rol_emapar_requer26,nomina,PAREMP,varchar(4),YES,,,
rol_emapar_requer26,nomina,CEDEMP,varchar(10),YES,,,
rol_emapar_requer26,nomina,AFIEMP,varchar(13),YES,,,
rol_emapar_requer26,nomina,FECING,datetime,YES,,,
rol_emapar_requer26,nomina,fechaproc,datetime,YES,,0000-00-00 00:00:00,
rol_emapar_requer26,nomina,CTAEMP,varchar(14),YES,,,
rol_emapar_requer26,nomina,PALABRAS,varchar(100),YES,,,
rol_emapar_requer26,nomina,CODCUE,varchar(25),YES,,,
rol_emapar_requer26,nomina,ACTIVO,int(11),YES,,1,
rol_emapar_requer26,nomina,ESTADO,int(11),YES,,1,
rol_emapar_requer26,nomina,LIQUIDO,"decimal(16,2)",YES,,,
rol_emapar_requer26,nomina,CHEQUE,varchar(8),YES,,,
rol_emapar_requer26,nomina,VALOR,"decimal(16,2)",YES,,,
rol_emapar_requer26,nomina,APOIESS,varchar(45),YES,,,
rol_emapar_requer26,nomina,ACUMUL,"decimal(16,2)",YES,,,
rol_emapar_requer26,nomina,IMPOSICIONES,int(11),YES,,,
rol_emapar_requer26,nomina,FECNOVEDAD,datetime,YES,,,
rol_emapar_requer26,nomina,DESCUENTOS,"decimal(16,2)",YES,,,
rol_emapar_requer26,nomina,INGRESOS,"decimal(16,2)",YES,,,
rol_emapar_requer26,nomina,b1,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,INTIPO1,int(11),YES,,,
rol_emapar_requer26,nomina,DIAS,smallint(6),YES,,,
rol_emapar_requer26,nomina,TOTCOL,"decimal(16,2)",YES,,,
rol_emapar_requer26,nomina,FECHASC,datetime,YES,,,
rol_emapar_requer26,nomina,codifinan,varchar(8),YES,,,
rol_emapar_requer26,nomina,tipcue,int(11),YES,,0,
rol_emapar_requer26,nomina,fechanaci,datetime,YES,,,
rol_emapar_requer26,nomina,foto,varchar(30),YES,,,
rol_emapar_requer26,nomina,fecsalida,datetime,YES,,,
rol_emapar_requer26,nomina,adicional13,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,IDEMPLE,int(18),NO,PRI,,auto_increment
rol_emapar_requer26,nomina,IDDEPARTA,int(18),YES,MUL,,
rol_emapar_requer26,nomina,CODART,char(2),YES,MUL,,
rol_emapar_requer26,nomina,INTTIPO,int(16),YES,MUL,,
rol_emapar_requer26,nomina,IDCARGO,int(18),NO,MUL,0,
rol_emapar_requer26,nomina,idprof,"double(18,0)",YES,,,
rol_emapar_requer26,nomina,INTEST,int(18),YES,MUL,0,
rol_emapar_requer26,nomina,DECIMO13,"double(18,2)",YES,,,
rol_emapar_requer26,nomina,TAB1,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,TAB3,"double(18,2)",YES,,,
rol_emapar_requer26,nomina,CC,"double(18,2)",YES,,,
rol_emapar_requer26,nomina,accpersonal,varchar(45),YES,,,
rol_emapar_requer26,nomina,reglaboral,varchar(80),YES,,,
rol_emapar_requer26,nomina,email,varchar(80),YES,,,
rol_emapar_requer26,nomina,b2,"double(18,2)",YES,,,
rol_emapar_requer26,nomina,ACV,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,RU1,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,DTR,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,SR1,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,VRS,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,FR1,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,DFR,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,DAF,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,FR2,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,DD4,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,DD3,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,DC4,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,APR,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,PRQ,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,PRH,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,ASE,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,ANS,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,IMR,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,RTJ,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,ATR,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,FRP,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,APT,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,TAP,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,CET,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,DS1,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,codacti,varchar(10),YES,,,
rol_emapar_requer26,nomina,of,varchar(20),YES,,,
rol_emapar_requer26,nomina,OING,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,HEXT,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,DT3,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,REF,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,K1,smallint(6),YES,,,
rol_emapar_requer26,nomina,C1,varchar(100),YES,,,
rol_emapar_requer26,nomina,TRAN,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,EC1,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,OTT1,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,CAU,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,SAN,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,SUBS,"double(18,2)",YES,,0.00,
rol_emapar_requer26,nomina,codciu,varchar(20),YES,,,
rol_emapar_requer26,profesiones,NOMPROF,varchar(60),NO,,,
rol_emapar_requer26,profesiones,foto,varchar(30),YES,,,
rol_emapar_requer26,profesiones,IDPROF,"double(18,0)",NO,PRI,1,
rol_emapar_requer26,regdescuacum,valor,"double(18,2)",NO,,0.00,
rol_emapar_requer26,regdescuacum,idcolum,"double(18,0)",NO,,,
rol_emapar_requer26,regdescuacum,idescu,"double(18,0)",NO,,,
rol_emapar_requer26,regdescuacum,idemple,"double(18,0)",NO,,,
rol_emapar_requer26,regdescuacum,idregdescu,"double(18,0)",NO,PRI,,auto_increment
rol_emapar_requer26,reportes,nomrep,varchar(30),NO,,,
rol_emapar_requer26,reportes,desrep,varchar(254),YES,,,
rol_emapar_requer26,reportes,nomarch,varchar(20),NO,,,
rol_emapar_requer26,reportes,idrepo,double,NO,PRI,0,
rol_emapar_requer26,repoxusu,IDUSU,varchar(15),NO,,,
rol_emapar_requer26,repoxusu,NOMREP,varchar(150),NO,,,
rol_emapar_requer26,repoxusu,USAREP,int(11),NO,,0,
rol_emapar_requer26,repoxusu,DESREP,varchar(100),YES,,,
rol_emapar_requer26,repoxusu,IDREPXUSU,double,NO,PRI,,auto_increment
rol_emapar_requer26,repoxusu,swimpresora,tinyint(6),YES,,,
rol_emapar_requer26,roldescuacum,valor,"double(18,2)",NO,,0.00,
rol_emapar_requer26,roldescuacum,idcolum,"double(18,0)",NO,,,
rol_emapar_requer26,roldescuacum,idescu,"double(18,0)",NO,,,
rol_emapar_requer26,roldescuacum,idemple,"double(18,0)",NO,,,
rol_emapar_requer26,roldescuacum,idroldescu,"double(18,0)",NO,PRI,,auto_increment
rol_emapar_requer26,roles,NUMROL,"decimal(4,0)",NO,,0,
rol_emapar_requer26,roles,FECHA,datetime,NO,,0000-00-00 00:00:00,
rol_emapar_requer26,roles,DESROL,varchar(100),YES,,,
rol_emapar_requer26,roles,TITROL,varchar(30),NO,,,
rol_emapar_requer26,roles,IDTIPOROL,"decimal(18,0)",NO,,0,
rol_emapar_requer26,roles,ESCOGE,double,YES,,0,
rol_emapar_requer26,roles,arecibir,"double(18,2)",YES,,0.00,
rol_emapar_requer26,roles,nomrep,varchar(20),YES,,,
rol_emapar_requer26,roles,usucrea,varchar(15),YES,,,
rol_emapar_requer26,roles,feccrea,datetime,YES,,,
rol_emapar_requer26,roles,usumodi,varchar(15),YES,,,
rol_emapar_requer26,roles,fecmodi,datetime,YES,,,
rol_emapar_requer26,roles,b1,"double(18,2)",YES,,0.00,
rol_emapar_requer26,roles,IDROL,"double(18,0)",NO,PRI,,auto_increment
rol_emapar_requer26,roles,nomconfi,varchar(20),YES,,,
rol_emapar_requer26,roles,nuevorepo,smallint(6),YES,,0,
rol_emapar_requer26,rolesreg,CODempR,varchar(6),YES,,,
rol_emapar_requer26,rolesreg,nomprof,varchar(60),YES,,,
rol_emapar_requer26,rolesreg,NOMrol,varchar(40),YES,,,
rol_emapar_requer26,rolesreg,CED,varchar(10),YES,,,
rol_emapar_requer26,rolesreg,ACTIVO,tinyint(1),YES,,,
rol_emapar_requer26,rolesreg,LIQUIDO,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,NUMROL,"decimal(4,0)",YES,,,
rol_emapar_requer26,rolesreg,PAREMP,varchar(4),YES,,,
rol_emapar_requer26,rolesreg,PALABRAS,varchar(60),YES,,,
rol_emapar_requer26,rolesreg,CHEQUE,varchar(8),YES,,,
rol_emapar_requer26,rolesreg,IDROL,"double(18,0)",YES,MUL,,
rol_emapar_requer26,rolesreg,IDEMPLE,"double(18,0)",YES,MUL,,
rol_emapar_requer26,rolesreg,TAB1,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,OING,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,SBAS,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,IESS,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,PIES,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,RJUD,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,COMI,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,AFGE,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,COOP,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,FAR,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,ASOC,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,HEXN,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,HEXD,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,HEXT,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,RUNI,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,SUBA,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,NUMH,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,ASOE,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,PQ,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,DVAR,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,PINS,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,DTER,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,BONI,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,SB,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,FR,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,MV,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,SG,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,RU,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,AI,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,PE,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,AN,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,MU,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,IRM,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,CO,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,SV,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,NH,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,DL,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,AA,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,SN,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,AP,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,UM,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,SI,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,AF,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,BG,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,BA,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,RT,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,OT,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,FA,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,PM,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,PA,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,NE,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,Z1,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,TE,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,Z2,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,CA,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,FR9,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,AE,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,OI,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,RUM,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,FR1,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,AP1,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,CMI,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,RUN,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,DC4,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,FR2,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,RVE,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,API,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,PRH,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,CA1,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,DAS,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,MC1,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,CE1,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,FCM,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,DFR,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,MU1,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,IR1,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,ANC,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,APT,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,FF9,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,FFR,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,HEX,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,HX1,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,HSP,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,HS1,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,VRH,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,ASR,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,PQI,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,PHI,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,ASE,"decimal(16,2)",YES,,,
rol_emapar_requer26,rolesreg,SUP,"decimal(16,2)",YES,,,
